0.54	0.47771	0.179209	0.605759	0.642973	0.323371	0.470752	-0.250876	-0.0580589	0.118132	-0.0611047	-0.0541257	-0.0766867	5.47064	1.92355	0.843744	1.31517	0.026713
0.56	0.508323	0.200412	0.619925	0.666394	0.335298	0.471297	-0.238986	-0.0534018	0.134462	-0.0578858	-0.0477288	-0.071833	5.51334	1.86197	0.708275	1.31318	0.0277658
0.58	0.537431	0.221189	0.631623	0.689773	0.34722	0.471863	-0.228353	-0.0482877	0.148062	-0.0548238	-0.0412804	-0.0673427	5.54725	1.78811	0.584912	1.31113	0.0288259
0.6	0.564961	0.241331	0.641082	0.713108	0.359137	0.47245	-0.219209	-0.0428909	0.159173	-0.0519264	-0.0348564	-0.0631876	5.57242	1.7056	0.472928	1.309	0.0298933
0.62	0.590893	0.260681	0.6485	0.736397	0.371047	0.473059	-0.211709	-0.0373631	0.168023	-0.0491967	-0.028523	-0.0593361	5.58897	1.61777	0.370938	1.3068	0.0309686
0.64	0.615243	0.279135	0.654043	0.759639	0.382952	0.473689	-0.205943	-0.0318305	0.174812	-0.0466338	-0.022336	-0.0557555	5.59708	1.52763	0.277141	1.30453	0.0320519
0.66	0.638065	0.29663	0.657835	0.782832	0.394851	0.474341	-0.20194	-0.0263936	0.179702	-0.0442335	-0.0163428	-0.0524134	5.59699	1.43783	0.189567	1.30219	0.0331436
0.68	0.659442	0.313147	0.65996	0.805975	0.406743	0.475015	-0.199681	-0.021128	0.18282	-0.0419896	-0.0105833	-0.0492797	5.58902	1.35074	0.106276	1.29979	0.0342439
0.7	0.679484	0.328701	0.660471	0.829067	0.418629	0.475711	-0.199099	-0.016087	0.184249	-0.0398956	-0.00509073	-0.0463266	5.57351	1.26847	0.0255331	1.29731	0.0353533
0.72	0.698325	0.343338	0.65939	0.852105	0.430508	0.476429	-0.200088	-0.0113046	0.184042	-0.0379434	0.000105729	-0.0435305	5.55089	1.19291	-0.0540365	1.29476	0.036472
0.74	0.71612	0.357131	0.656723	0.875089	0.442381	0.47717	-0.202507	-0.00679803	0.18222	-0.0361249	0.00498048	-0.0408722	5.52162	1.12572	-0.133345	1.29215	0.0376004
0.76	0.733042	0.370176	0.652468	0.898017	0.454246	0.477933	-0.206183	-0.00257045	0.17879	-0.0344322	0.00951094	-0.0383365	5.48621	1.06834	-0.212776	1.28946	0.0387388
0.78	0.749283	0.382585	0.646625	0.920888	0.466104	0.478719	-0.210918	0.001385	0.173748	-0.0328573	0.013676	-0.0359132	5.44522	1.02197	-0.292141	1.28671	0.0398876
0.8	0.765046	0.394485	0.63921	0.943699	0.477955	0.479529	-0.216488	0.00508335	0.167096	-0.031392	0.0174569	-0.0335964	5.39925	0.987501	-0.370715	1.28389	0.0410471
0.82	0.780543	0.406004	0.630265	0.966451	0.489797	0.480361	-0.222655	0.00854293	0.158849	-0.030028	0.0208363	-0.0313838	5.34893	0.965466	-0.447254	1.281	0.0422176
0.84	0.795989	0.417272	0.619863	0.98914	0.501632	0.481217	-0.22917	0.0117827	0.149048	-0.0287566	0.0237989	-0.0292767	5.29493	0.95597	-0.520124	1.27804	0.0433997
0.86	0.811595	0.42841	0.608114	1.01177	0.513459	0.482097	-0.23578	0.0148182	0.137766	-0.0275683	0.0263323	-0.0272784	5.23794	0.958643	-0.587427	1.27502	0.0445935
0.88	0.82756	0.439524	0.595171	1.03433	0.525278	0.483001	-0.242242	0.0176586	0.125113	-0.0264528	0.0284267	-0.0253936	5.17867	0.972636	-0.647145	1.27192	0.0457996
0.9	0.844065	0.450699	0.581224	1.05682	0.537089	0.483929	-0.24833	0.0203048	0.111242	-0.0254011	0.0300771	-0.0236268	5.11782	0.99661	-0.697365	1.26876	0.0470182
0.92	0.861262	0.461996	0.566496	1.07925	0.54889	0.484882	-0.253843	0.0227475	0.0963421	-0.024402	0.0312821	-0.021982	5.05611	1.02881	-0.736391	1.26554	0.0482499
0.94	0.879271	0.47345	0.551238	1.10161	0.560683	0.485859	-0.258615	0.0249673	0.0806369	-0.0234455	0.0320452	-0.0204611	4.99424	1.06715	-0.762922	1.26224	0.049495
0.96	0.898172	0.485071	0.535714	1.1239	0.572467	0.486862	-0.262526	0.0269371	0.064376	-0.0225217	0.0323756	-0.0190637	4.93287	1.10935	-0.776188	1.25888	0.0507539
0.98	0.918002	0.496842	0.520195	1.14611	0.584242	0.48789	-0.265499	0.0286243	0.0478244	-0.0216227	0.0322872	-0.0177866	4.87266	1.15305	-0.775939	1.25546	0.052027
1	0.938758	0.508732	0.504944	1.16825	0.596008	0.488943	-0.267507	0.0299955	0.0312522	-0.0207417	0.0318003	-0.0166242	4.8142	1.19601	-0.762549	1.25197	0.0533149
1.02	0.960396	0.520692	0.490206	1.19032	0.607764	0.490022	-0.26857	0.0310194	0.014922	-0.0198737	0.0309392	-0.0155677	4.75802	1.23617	-0.736906	1.24841	0.0546179
1.04	0.982838	0.532668	0.476205	1.21231	0.61951	0.491128	-0.268746	0.0316716	-0.000921667	-0.0190159	0.0297324	-0.0146075	4.70465	1.27186	-0.700037	1.24479	0.0559365
1.06	1.00598	0.544602	0.463201	1.23423	0.631246	0.49226	-0.268132	0.0319378	-0.0160545	-0.0181672	0.0282161	-0.0137325	4.65473	1.30172	-0.65023	1.2411	0.0572711
1.08	1.02968	0.556442	0.451192	1.25606	0.642973	0.493419	-0.266848	0.0318148	-0.030218	-0.017325	0.0264303	-0.0129311	4.60813	1.32484	-0.600438	1.23735	0.0586223
1.1	1.05382	0.568136	0.440378	1.27782	0.654689	0.494605	-0.265036	0.031314	-0.0434128	-0.0164993	0.0244021	-0.0121927	4.56542	1.34104	-0.540691	1.23353	0.0599906
1.12	1.07824	0.579647	0.430842	1.29949	0.666394	0.495819	-0.262835	0.0304541	-0.0554404	-0.015689	0.0221782	-0.0115074	4.52682	1.35012	-0.476815	1.22965	0.0613764
1.14	1.10282	0.590943	0.422633	1.32108	0.678089	0.49706	-0.260392	0.029266	-0.0662182	-0.0148983	0.0197993	-0.0108665	4.49251	1.35241	-0.410453	1.22571	0.0627803
1.16	1.12742	0.602005	0.415774	1.34259	0.689773	0.49833	-0.257843	0.0277882	-0.075697	-0.0141306	0.0173069	-0.0102632	4.46259	1.34849	-0.342951	1.2217	0.0642028
1.18	1.15192	0.612823	0.410264	1.364	0.701446	0.499628	-0.25531	0.0260643	-0.0838545	-0.0133893	0.0147406	-0.0096925	4.43712	1.33916	-0.275508	1.21764	0.0656444
1.2	1.17623	0.623395	0.406082	1.38534	0.713108	0.500956	-0.2529	0.0241408	-0.0906921	-0.0126786	0.0121388	-0.00915031	4.41609	1.32535	-0.209088	1.2135	0.0671057
1.22	1.20026	0.633729	0.403194	1.40658	0.724758	0.502313	-0.250701	0.022064	-0.0962307	-0.0120003	0.00953689	-0.00863457	4.39943	1.30804	-0.144423	1.20931	0.0685873
1.24	1.22396	0.643838	0.401552	1.42773	0.736397	0.503699	-0.248778	0.0198787	-0.100506	-0.0113562	0.00696814	-0.008144	4.38706	1.28822	-0.082064	1.20506	0.0700897
1.26	1.24728	0.653741	0.401104	1.4488	0.748024	0.505116	-0.247177	0.017627	-0.103564	-0.0107473	0.00446296	-0.00767762	4.37882	1.26687	-0.0224223	1.20074	0.0716136
1.28	1.2702	0.663462	0.401788	1.46976	0.759639	0.506564	-0.245924	0.0153462	-0.10546	-0.0101737	0.002048	-0.0072357	4.37454	1.24486	0.0342208	1.19636	0.0731596
1.3	1.29271	0.673027	0.403541	1.49064	0.771241	0.508043	-0.245029	0.0130702	-0.106255	-0.00963512	-0.000252253	-0.00681806	4.37401	1.223	0.08764	1.19193	0.0747283
1.32	1.31482	0.682467	0.406295	1.51142	0.782832	0.509553	-0.244485	0.0108275	-0.106012	-0.0091309	-0.00241772	-0.0064249	4.37699	1.20197	0.137686	1.18743	0.0763204
1.34	1.33654	0.691812	0.409979	1.5321	0.79441	0.511096	-0.24427	0.00864238	-0.104801	-0.00865869	-0.00443066	-0.006056	4.38321	1.18231	0.184217	1.18287	0.0779364
1.36	1.3579	0.701095	0.414521	1.55269	0.805975	0.512671	-0.244355	0.00653535	-0.102692	-0.00821838	-0.00627619	-0.00571092	4.39239	1.16448	0.2271	1.17825	0.0795773
1.38	1.37893	0.710349	0.419846	1.57317	0.817527	0.514279	-0.244699	0.00452232	-0.0997581	-0.00780597	-0.00794351	-0.00538889	4.40425	1.14877	0.266223	1.17358	0.0812436
1.4	1.39967	0.719605	0.425874	1.59356	0.829067	0.515921	-0.245259	0.00261784	-0.0960754	-0.00742058	-0.00942274	-0.00508901	4.41847	1.13536	0.301435	1.16884	0.0829361
1.42	1.42014	0.728894	0.432527	1.61384	0.840593	0.517597	-0.245984	0.00083226	-0.0917225	-0.00705905	-0.0107087	-0.00480979	4.43473	1.12432	0.332632	1.16405	0.0846554
1.44	1.4404	0.738247	0.439721	1.63402	0.852105	0.519307	-0.246826	-0.000824988	-0.0867804	-0.00671932	-0.0117972	-0.00454989	4.45273	1.11561	0.359686	1.1592	0.0864025
1.46	1.46047	0.747689	0.44737	1.6541	0.863604	0.521053	-0.247738	-0.00234652	-0.0813325	-0.0063993	-0.0126871	-0.0043077	4.47214	1.1091	0.382493	1.1543	0.0881781
1.48	1.48039	0.757246	0.45539	1.67406	0.875089	0.522835	-0.248672	-0.00372612	-0.0754642	-0.00609598	-0.0133791	-0.00408135	4.49265	1.10458	0.400974	1.14933	0.089983
1.5	1.50018	0.766937	0.463692	1.69393	0.88656	0.524653	-0.24959	-0.00495851	-0.0692627	-0.00580791	-0.0138766	-0.00386941	4.51394	1.10177	0.415102	1.14432	0.091818
1.52	1.51986	0.77678	0.47219	1.71368	0.898017	0.526508	-0.250455	-0.00604016	-0.0628156	-0.0055324	-0.014185	-0.00367019	4.53571	1.10036	0.424903	1.13924	0.093684
1.54	1.53946	0.786786	0.480799	1.73332	0.90946	0.5284	-0.251238	-0.00696754	-0.0562102	-0.0052678	-0.0143111	-0.00348245	4.55768	1.1	0.430447	1.13411	0.0955819
1.56	1.55897	0.796965	0.489436	1.75286	0.920888	0.530331	-0.251919	-0.00773895	-0.0495321	-0.00501257	-0.0142634	-0.00330495	4.57957	1.10036	0.43184	1.12893	0.0975127
1.58	1.5784	0.807317	0.498021	1.77228	0.932301	0.532301	-0.252482	-0.00835329	-0.0428652	-0.00476561	-0.0140519	-0.00313677	4.60112	1.10108	0.42926	1.12369	0.0994772
1.6	1.59776	0.817844	0.506481	1.79159	0.943699	0.53431	-0.252919	-0.00881124	-0.0362895	-0.00452462	-0.0136886	-0.00297717	4.62209	1.10184	0.422992	1.1184	0.101477
1.62	1.61704	0.828539	0.514747	1.81078	0.955082	0.53636	-0.253231	-0.00911444	-0.0298795	-0.00429058	-0.013186	-0.00282566	4.64226	1.10237	0.413324	1.11305	0.103512
1.64	1.63624	0.839394	0.522757	1.82985	0.96645	0.538451	-0.25342	-0.00926644	-0.0237038	-0.00406118	-0.0125564	-0.00268181	4.66143	1.10242	0.400461	1.10766	0.105583
1.66	1.65533	0.850396	0.530454	1.84881	0.977803	0.540584	-0.253497	-0.0092718	-0.0178272	-0.00383708	-0.011815	-0.00254538	4.67942	1.10181	0.38489	1.10221	0.107693
1.68	1.67431	0.861531	0.537792	1.86766	0.98914	0.542759	-0.253474	-0.00913727	-0.0123047	-0.00361773	-0.010976	-0.00241619	4.69608	1.1004	0.366864	1.0967	0.109842
1.7	1.69317	0.87278	0.544738	1.88638	1.00046	0.544978	-0.253366	-0.00887001	-0.00718606	-0.00340278	-0.0100557	-0.00229421	4.71131	1.09809	0.347332	1.09115	0.11203
1.72	1.7119	0.884127	0.551932	1.90498	1.01177	0.547241	-0.253192	-0.00847948	-0.00250226	-0.00319305	-0.00907042	-0.00217926	4.72724	1.09485	0.359662	1.08555	0.11426
1.74	1.73048	0.895569	0.557935	1.92346	1.02305	0.549548	-0.252969	-0.0079754	0.00238317	-0.00299633	-0.00793781	-0.00207099	4.73907	1.0911	0.300183	1.0799	0.116532
1.76	1.74891	0.907069	0.56347	1.94181	1.03433	0.551902	-0.252706	-0.0073539	0.00603306	-0.00279608	-0.0068465	-0.00196942	4.7492	1.08603	0.276743	1.0742	0.118849
1.78	1.76717	0.918608	0.56852	1.96005	1.04558	0.554303	-0.252429	-0.0066424	0.00916737	-0.0026011	-0.00573105	-0.0018744	4.75759	1.0802	0.25251	1.06845	0.12121
1.8	1.78527	0.93017	0.573081	1.97815	1.05682	0.556751	-0.252152	-0.005853	0.0117695	-0.00241208	-0.00460657	-0.00178545	4.7642	1.07372	0.228024	1.06265	0.123617
1.82	1.8032	0.941738	0.577156	1.99613	1.06804	0.559248	-0.251887	-0.00499779	0.0138331	-0.00222939	-0.00348312	-0.00170245	4.76904	1.06672	0.203744	1.05681	0.126072
1.84	1.82095	0.953298	0.580753	2.01398	1.07925	0.561794	-0.251643	-0.00408864	0.0153615	-0.00205293	-0.0023739	-0.00162513	4.77214	1.05934	0.179864	1.05092	0.128576
1.86	1.83854	0.964839	0.583886	2.03171	1.09044	0.564391	-0.251427	-0.00313735	0.0163618	-0.00188325	-0.00128972	-0.00155296	4.77353	1.05171	0.156661	1.04498	0.131131
1.88	1.85596	0.976349	0.586573	2.0493	1.10161	0.56704	-0.251242	-0.00215524	0.0168465	-0.00171973	-0.000238834	-0.00148569	4.77328	1.04396	0.134341	1.039	0.133737
1.9	1.87322	0.98782	0.588835	2.06676	1.11276	0.569741	-0.25109	-0.00115317	0.016832	-0.00156371	0.000769	-0.00142307	4.77144	1.03623	0.113114	1.03297	0.136398
